"ProbeID","Symbol","EntrezID","GeneName","IQR"
"205081_at","CRIP1","1396","cysteine rich protein 1",0.686634787915053
"208978_at","CRIP2","1397","cysteine rich protein 2",1.61259636891616
"218643_s_at","CRIPT","9419","CXXC repeat containing interactor of PDZ3 domain",0.0589400804749296
"206286_s_at","CRIPTO","6997","cripto, EGF-CFC family member",0.307756136700765
"207032_s_at","CRISP1","167","cysteine rich secretory protein 1",0.26516757862995
"210262_at","CRISP2","7180","cysteine rich secretory protein 2",0.152304200301652
"207802_at","CRISP3","10321","cysteine rich secretory protein 3",0.0671809832590151
"221541_at","CRISPLD2","83716","cysteine rich secretory protein LCCL domain containing 2",0.408508997573284
"202225_at","CRK","1398","CRK proto-oncogene, adaptor protein",0.882753074475611
"206184_at","CRKL","1399","CRK like proto-oncogene, adaptor protein",0.187419139623342
"206315_at","CRLF1","9244","cytokine receptor like factor 1",0.60663549229041
"208303_s_at","CRLF2","64109","cytokine receptor like factor 2",0.479966659475481
"205474_at","CRLF3","51379","cytokine receptor like factor 3",0.363853020683333
"202517_at","CRMP1","1400","collapsin response mediator protein 1",0.331786657801009
"219913_s_at","CRNKL1","51340","crooked neck pre-mRNA splicing factor 1",0.767326394030901
"220090_at","CRNN","49860","cornulin",0.358202857604406
"216419_at","CROCC","9696","ciliary rootlet coiled-coil, rootletin",0.898520686816411
"211038_s_at","CROCCP2","84809","CROCC pseudogene 2",0.461019823312048
"219139_s_at","CROCCP3","114819","CROCC pseudogene 3",0.246590025918128
"204573_at","CROT","54677","carnitine O-octanoyltransferase",0.449800122865851
"37020_at","CRP","1401","C-reactive protein",0.207212992675839
"221204_s_at","CRTAC1","55118","cartilage acidic protein 1",0.61198391401765
"206914_at","CRTAM","56253","cytotoxic and regulatory T cell molecule",0.164962667079201
"201380_at","CRTAP","10491","cartilage associated protein",0.715066300926624
"213091_at","CRTC1","23373","CREB regulated transcription coactivator 1",0.466388536550308
"218648_at","CRTC3","64784","CREB regulated transcription coactivator 3",0.343916163577529
"217510_at","CRX","1406","cone-rod homeobox",0.185512887679991
"209674_at","CRY1","1407","cryptochrome circadian regulator 1",0.679806413643242
"212695_at","CRY2","1408","cryptochrome circadian regulator 2",0.19892165557103
"210199_at","CRYAA","1409","crystallin alpha A",0.562212197070012
"209283_at","CRYAB","1410","crystallin alpha B",0.953836506627958
"206982_at","CRYBA1","1411","crystallin beta A1",0.597728281719896
"220136_s_at","CRYBA2","1412","crystallin beta A2",0.467232374491575
"206843_at","CRYBA4","1413","crystallin beta A4",0.371480300542652
"206185_at","CRYBB1","1414","crystallin beta B1",0.355091837787765
"206777_s_at","CRYBB2","1415","crystallin beta B2",0.837934573305346
"222048_at","CRYBB2P1","1416","crystallin beta B2 pseudogene 1",0.264349432695101
"207685_at","CRYBB3","1417","crystallin beta B3",0.53774875068186
"212543_at","CRYBG1","202","crystallin beta-gamma domain containing 1",1.24738521488974
"220290_at","CRYBG2","55057","crystallin beta-gamma domain containing 2",0.56150843285514
"214030_at","CRYBG3","131544","crystallin beta-gamma domain containing 3",0.46926835921415
"207587_at","CRYGA","1418","crystallin gamma A",0.19151426661465
"207715_at","CRYGB","1419","crystallin gamma B",0.0645781552774078
"207531_at","CRYGC","1420","crystallin gamma C",0.686617784027386
"207532_at","CRYGD","1421","crystallin gamma D",0.351972140670647
"220753_s_at","CRYL1","51084","crystallin lambda 1",1.03952858657673
"205489_at","CRYM","1428","crystallin mu",0.365531705192215
"202950_at","CRYZ","1429","crystallin zeta",0.524407398876747
"219767_s_at","CRYZL1","9946","crystallin zeta like 1",0.206731173357864
"208660_at","CS","1431","citrate synthase",0.377726270401263
"221139_s_at","CSAD","51380","cysteine sulfinic acid decarboxylase",0.213538066301177
"220445_s_at","CSAG3","389903","CSAG family member 3",0.713406648269873
"209981_at","CSDC2","27254","cold shock domain containing C2",0.0985542917175914
"202646_s_at","CSDE1","7812","cold shock domain containing E1",0.355828825213298
"201111_at","CSE1L","1434","chromosome segregation 1 like",0.354436644141213
"211839_s_at","CSF1","1435","colony stimulating factor 1",0.771356018728313
"203104_at","CSF1R","1436","colony stimulating factor 1 receptor",0.24695827101749
"210229_s_at","CSF2","1437","colony stimulating factor 2",2.13422267085975
"210340_s_at","CSF2RA","1438","colony stimulating factor 2 receptor subunit alpha",0.564320226007165
"205159_at","CSF2RB","1439","colony stimulating factor 2 receptor subunit beta",0.0964701990133392
"207442_at","CSF3","1440","colony stimulating factor 3",0.751670814375175
"203591_s_at","CSF3R","1441","colony stimulating factor 3 receptor",0.251063175122897
"219049_at","CSGALNACT1","55790","chondroitin sulfate N-acetylgalactosaminyltransferase 1",0.0840282561074193
"218871_x_at","CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2",0.441490842126024
"208357_x_at","CSH1","1442","chorionic somatomammotropin hormone 1",0.382291744778325
"208341_x_at","CSH2","1443","chorionic somatomammotropin hormone 2",0.547678043409374
"205958_x_at","CSHL1","1444","chorionic somatomammotropin hormone like 1",0.281699132224398
"202329_at","CSK","1445","C-terminal Src kinase",0.124598192806582
"208350_at","CSN1S1","1446","casein alpha s1",0.089039847880469
"207951_at","CSN2","1447","casein beta",0.0928204923369886
"207803_s_at","CSN3","1448","casein kappa",0.109011074197722
"213086_s_at","CSNK1A1","1452","casein kinase 1 alpha 1",0.777617238961744
"207945_s_at","CSNK1D","1453","casein kinase 1 delta",0.51251628462142
"222015_at","CSNK1E","1454","casein kinase 1 epsilon",0.80633825934833
"220640_at","CSNK1G1","53944","casein kinase 1 gamma 1",0.37398405677863
"202573_at","CSNK1G2","1455","casein kinase 1 gamma 2",0.166988863562624
"220768_s_at","CSNK1G3","1456","casein kinase 1 gamma 3",0.904104055433383
"212073_at","CSNK2A1","1457","casein kinase 2 alpha 1",0.200249357849899
"203575_at","CSNK2A2","1459","casein kinase 2 alpha 2",0.221914027754503
"201390_s_at","CSNK2B","1460","casein kinase 2 beta",0.132226260579056
"204736_s_at","CSPG4","1464","chondroitin sulfate proteoglycan 4",0.41600051512745
"211461_at","CSPG4P1Y","114758","CSPG4 pseudogene 1 Y-linked",0.276374229581307
"205344_at","CSPG5","10675","chondroitin sulfate proteoglycan 5",0.274948911947461
"221925_s_at","CSPP1","79848","centrosome and spindle pole associated protein 1",0.160446500426415
"221260_s_at","CSRNP2","81566","cysteine and serine rich nuclear protein 2",0.0900060355598127
"220462_at","CSRNP3","80034","cysteine and serine rich nuclear protein 3",0.125131069838745
"200621_at","CSRP1","1465","cysteine and glycine rich protein 1",1.75678733646418
"211126_s_at","CSRP2","1466","cysteine and glycine rich protein 2",0.274268464680912
"205553_s_at","CSRP3","8048","cysteine and glycine rich protein 3",0.233984448959085
"206224_at","CST1","1469","cystatin SN",0.356246768585904
"208555_x_at","CST2","1470","cystatin SA",0.307956803334101
"201360_at","CST3","1471","cystatin C",0.643281411087962
"206994_at","CST4","1472","cystatin S",0.266059393033291
"207925_at","CST5","1473","cystatin D",0.0600011232711424
"206595_at","CST6","1474","cystatin E/M",1.54283033666234
"210140_at","CST7","8530","cystatin F",0.290367753862267
"220627_at","CST8","10047","cystatin 8",0.436371270798654
"204971_at","CSTA","1475","cystatin A",0.562820179418513
"201201_at","CSTB","1476","cystatin B",0.421497571474774
"32723_at","CSTF1","1477","cleavage stimulation factor subunit 1",0.21334080977227
"204459_at","CSTF2","1478","cleavage stimulation factor subunit 2",0.502332182396147
"212905_at","CSTF2T","23283","cleavage stimulation factor subunit 2 tau variant",0.378862409630969
"203947_at","CSTF3","1479","cleavage stimulation factor subunit 3",0.169624378351973
"203257_s_at","CSTPP1","79096","centriolar satellite-associated tubulin polyglutamylase complex regulator 1",0.49178157129332
"221121_at","CT55","54967","cancer/testis antigen 55",0.353240347909844
"214418_at","CT62","196993","cancer/testis associated 62",0.393930443359406
"217339_x_at","CTAG1B","1485","cancer/testis antigen 1B",0.562271837282508
"207337_at","CTAG2","30848","cancer/testis antigen 2",0.232947008662229
"220957_at","CTAGE1","64693","cutaneous T cell lymphoma-associated antigen 1",0.0724039120205671
"217332_at","CTAGE11P","647288","CTAGE family member 11, pseudogene",0.523395336618526
"214355_x_at","CTAGE15","441294","CTAGE family member 15",0.184225578627228
"215549_x_at","CTAGE9","643854","CTAGE family member 9",0.0592294665013879
"203392_s_at","CTBP1","1487","C-terminal binding protein 1",0.404721767811213
"201218_at","CTBP2","1488","C-terminal binding protein 2",0.553637059239313
"218924_s_at","CTBS","1486","chitobiase",1.07864173947729
"219880_at","CTC-338M12.4","101928649","uncharacterized LOC101928649",0.54952593951735
"219435_at","CTC1","80169","CST telomere replication complex component 1",0.0590008186535416
"202521_at","CTCF","10664","CCCTC-binding factor",0.413975097569843
"200035_at","CTDNEP1","23399","CTD nuclear envelope phosphatase 1",0.0779696631071971
"205035_at","CTDP1","9150","CTD phosphatase subunit 1",0.278499299500261
"217844_at","CTDSP1","58190","CTD small phosphatase 1",0.126158074542746
"203445_s_at","CTDSP2","10106","CTD small phosphatase 2",0.474317329071867
"214187_x_at","CTDSPL","10217","CTD small phosphatase like",0.392260562897602
"206813_at","CTF1","1489","cardiotrophin 1",0.0785370806858232
"217127_at","CTH","1491","cystathionine gamma-lyase",0.742851531707737
"204302_s_at","CTIF","9811","cap binding complex dependent translation initiation factor",0.548905012528478
"221331_x_at","CTLA4","1493","cytotoxic T-lymphocyte associated protein 4",0.284437608097854
"200765_x_at","CTNNA1","1495","catenin alpha 1",0.230583151196141
"205373_at","CTNNA2","1496","catenin alpha 2",0.0747514368469924
"220815_at","CTNNA3","29119","catenin alpha 3",0.150120303889817
"202468_s_at","CTNNAL1","8727","catenin alpha like 1",0.323511642956191
"201533_at","CTNNB1","1499","catenin beta 1",0.816408474758567
"203081_at","CTNNBIP1","56998","catenin beta interacting protein 1",0.412810548384256
"221021_s_at","CTNNBL1","56259","catenin beta like 1",0.173737624942017
"208407_s_at","CTNND1","1500","catenin delta 1",0.231785143387346
"209617_s_at","CTNND2","1501","catenin delta 2",0.214990191855066
"36566_at","CTNS","1497","cystinosin, lysosomal cystine transporter",0.690571317125551
"202613_at","CTPS1","1503","CTP synthase 1",0.388025814922851
"219080_s_at","CTPS2","56474","CTP synthase 2",0.462256914731171
"202060_at","CTR9","9646","CTR9 component of Paf1/RNA polymerase II complex",0.429676477425796
"205971_s_at","CTRB1","1504","chymotrypsinogen B1",0.529420061703449
"214411_x_at","CTRB2","440387","chymotrypsinogen B2",0.587554391879508
"206297_at","CTRC","11330","chymotrypsin C",0.59962349979052
"214377_s_at","CTRL","1506","chymotrypsin like",0.28982815010603
"200661_at","CTSA","5476","cathepsin A",0.252014526217634
"213274_s_at","CTSB","1508","cathepsin B",0.40966370240889
"201487_at","CTSC","1075","cathepsin C",0.63786874685637
"200766_at","CTSD","1509","cathepsin D",0.662540393305952
"205927_s_at","CTSE","1510","cathepsin E",0.102807548242239
"203657_s_at","CTSF","8722","cathepsin F",0.10600859799868
"205653_at","CTSG","1511","cathepsin G",0.418015312156869
"202295_s_at","CTSH","1512","cathepsin H",0.33661583062163
"202450_s_at","CTSK","1513","cathepsin K",0.430919785660921
"202087_s_at","CTSL","1514","cathepsin L",0.187124339278022
"203758_at","CTSO","1519","cathepsin O",0.0548222544533994
"202902_s_at","CTSS","1520","cathepsin S",0.531620211685753
"210074_at","CTSV","1515","cathepsin V",0.212681014630149
"214450_at","CTSW","1521","cathepsin W",0.379614220245415
"212562_s_at","CTSZ","1522","cathepsin Z",0.20765918707462
"201059_at","CTTN","2017","cortactin",0.657351321507656
"214896_at","CTXND1","100996492","cortexin domain containing 1",0.362719901991678
"206775_at","CUBN","8029","cubilin",0.104491948025164
"219468_s_at","CUEDC1","404093","CUE domain containing 1",0.195693067325056
"218097_s_at","CUEDC2","79004","CUE domain containing 2",0.314361318923472
"207614_s_at","CUL1","8454","cullin 1",0.0491650642893733
"203078_at","CUL2","8453","cullin 2",0.0616821562022545
"201371_s_at","CUL3","8452","cullin 3",0.601897681617494
"201424_s_at","CUL4A","8451","cullin 4A",0.250432078193866
"202213_s_at","CUL4B","8450","cullin 4B",0.466538532898645
"203531_at","CUL5","8065","cullin 5",0.830384778950608
"36084_at","CUL7","9820","cullin 7",0.523172334678488
"213204_at","CUL9","23113","cullin 9",0.547927638719113
"221488_s_at","CUTA","51596","cutA divalent cation tolerance homolog",0.0543054784412789
"218970_s_at","CUTC","51076","cutC copper transporter",0.956113960798922
"214743_at","CUX1","1523","cut like homeobox 1",0.399049070096264
"213920_at","CUX2","23316","cut like homeobox 2",0.0578444448245161
"220275_at","CUZD1","50624","CUB and zona pellucida like domains 1",0.188022651834513
"218655_s_at","CWC25","54883","CWC25 spliceosome associated protein",0.201374665165215
"218787_x_at","CWF19L1","55280","CWF19 like cell cycle control factor 1",0.296586614896901
"220723_s_at","CWH43","80157","cell wall biogenesis 43 C-terminal homolog",0.439478721843241
"823_at","CX3CL1","6376","C-X3-C motif chemokine ligand 1",1.23447782345516
"205898_at","CX3CR1","1524","C-X3-C motif chemokine receptor 1",0.0402896285740395
"203917_at","CXADR","1525","CXADR cell adhesion molecule",0.512062102038366
"204470_at","CXCL1","2919","C-X-C motif chemokine ligand 1",1.98079413888604
"204533_at","CXCL10","3627","C-X-C motif chemokine ligand 10",0.206622663734374
"211122_s_at","CXCL11","6373","C-X-C motif chemokine ligand 11",0.150725249596479
"209687_at","CXCL12","6387","C-X-C motif chemokine ligand 12",0.862316925828202
"205242_at","CXCL13","10563","C-X-C motif chemokine ligand 13",0.274261038540592
"218002_s_at","CXCL14","9547","C-X-C motif chemokine ligand 14",0.86768860082904
"209774_x_at","CXCL2","2920","C-X-C motif chemokine ligand 2",1.12077632044184
"207850_at","CXCL3","2921","C-X-C motif chemokine ligand 3",0.736286344003663
"215101_s_at","CXCL5","6374","C-X-C motif chemokine ligand 5",0.436712068892093
"206336_at","CXCL6","6372","C-X-C motif chemokine ligand 6",0.296670276776817
"211506_s_at","CXCL8","3576","C-X-C motif chemokine ligand 8",3.1086593034557
"203915_at","CXCL9","4283","C-X-C motif chemokine ligand 9",0.128186782920763
"207094_at","CXCR1","3577","C-X-C motif chemokine receptor 1",0.0498427191288311
"207008_at","CXCR2","3579","C-X-C motif chemokine receptor 2",0.0727348012825431
"217119_s_at","CXCR3","2833","C-X-C motif chemokine receptor 3",0.618764403593984
"217028_at","CXCR4","7852","C-X-C motif chemokine receptor 4",0.54647014944907
"206126_at","CXCR5","643","C-X-C motif chemokine receptor 5",0.607939559391626
"206974_at","CXCR6","10663","C-X-C motif chemokine receptor 6",0.119009991591218
"48580_at","CXXC1","30827","CXXC finger protein 1",0.212889241988352
"220277_at","CXXC4","80319","CXXC finger protein 4",0.297623738625023
"209163_at","CYB561","1534","cytochrome b561",0.276664524699753
"209665_at","CYB561D2","11068","cytochrome b561 family member D2",0.281454182709812
"215726_s_at","CYB5A","1528","cytochrome b5 type A",1.98331108187795
"201634_s_at","CYB5B","80777","cytochrome b5 type B",0.764281031897281
"202263_at","CYB5R1","51706","cytochrome b5 reductase 1",0.370898773804917
